"","AREA","AREA_TITLE","AREA_TYPE","PRIM_STATE","NAICS","NAICS_TITLE","I_GROUP","OWN_CODE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","PCT_TOTAL","PCT_RPT","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","HOURLY"
"374","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1065","Political Science Teachers, Postsecondary","detailed",14060,0.6,NA,NA,NA,NA,"*","98980","0.4","*","*","*","*","*","48990","63050","81980","122690","164670","TRUE",NA
"375","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1066","Psychology Teachers, Postsecondary","detailed",36060,1.3,NA,NA,NA,NA,"*","88390","0.7","*","*","*","*","*","43050","60740","77860","102040","155270","TRUE",NA
"376","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1067","Sociology Teachers, Postsecondary","detailed",12550,0.4,NA,NA,NA,NA,"*","87850","0.4","*","*","*","*","*","46870","61420","77980","101010","155270","TRUE",NA
"377","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1069","Social Sciences Teachers, Postsecondary, All Other","detailed",16140,0.9,NA,NA,NA,NA,"*","87320","0.5","*","*","*","*","*","38080","60270","77500","102230","155580","TRUE",NA
"378","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1070","Health Teachers, Postsecondary","broad",259890,0.8,NA,NA,NA,NA,"*","119880","0.4","*","*","*","*","*","48560","63730","98070","157680","#","TRUE",NA
"379","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1071","Health Specialties Teachers, Postsecondary","detailed",191830,0.7,NA,NA,NA,NA,"*","133310","0.4","*","*","*","*","*","48890","64630","102720","172680","#","TRUE",NA
"380","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1072","Nursing Instructors and Teachers, Postsecondary","detailed",68060,2.4,NA,NA,NA,NA,"*","82040","0.5","*","*","*","*","*","47630","61390","77440","98680","125930","TRUE",NA
"381","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1080","Education and Library Science Teachers, Postsecondary","broad",63100,0.8,NA,NA,NA,NA,"*","77260","0.3","*","*","*","*","*","33580","49080","64540","97450","127420","TRUE",NA
"382","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1081","Education Teachers, Postsecondary","detailed",58780,0.8,NA,NA,NA,NA,"*","76990","0.4","*","*","*","*","*","31200","48780","63910","97450","127420","TRUE",NA
"383","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1082","Library Science Teachers, Postsecondary","detailed",4330,0.6,NA,NA,NA,NA,"*","80850","0.3","*","*","*","*","*","48390","61350","77100","97340","124680","TRUE",NA
"384","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1110","Law, Criminal Justice, and Social Work Teachers, Postsecondary","broad",40170,1.7,NA,NA,NA,NA,"*","97720","0.5","*","*","*","*","*","39130","60750","78330","125420","172680","TRUE",NA
"385","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1111","Criminal Justice and Law Enforcement Teachers, Postsecondary","detailed",13790,1.1,NA,NA,NA,NA,"*","81730","0.4","*","*","*","*","*","38850","50770","64600","99330","132340","TRUE",NA
"386","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1112","Law Teachers, Postsecondary","detailed",14110,4.6,NA,NA,NA,NA,"*","130820","0.7","*","*","*","*","*","48760","73150","123470","168210","#","TRUE",NA
"387","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1113","Social Work Teachers, Postsecondary","detailed",12280,1.7,NA,NA,NA,NA,"*","77650","0.3","*","*","*","*","*","36200","49990","71010","98070","125820","TRUE",NA
"388","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1120","Arts, Communications, History, and Humanities Teachers, Postsecondary","broad",239610,0.4,NA,NA,NA,NA,"*","85110","0.5","*","*","*","*","*","38810","58060","76840","100030","151480","TRUE",NA
"389","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1121","Art, Drama, and Music Teachers, Postsecondary","detailed",94720,0.7,NA,NA,NA,NA,"*","86240","0.8","*","*","*","*","*","38090","49990","75940","100130","156240","TRUE",NA
"390","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1122","Communications Teachers, Postsecondary","detailed",27330,0.4,NA,NA,NA,NA,"*","84580","0.5","*","*","*","*","*","46640","60420","77560","99330","132720","TRUE",NA
"391","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1123","English Language and Literature Teachers, Postsecondary","detailed",58480,0.4,NA,NA,NA,NA,"*","82680","0.3","*","*","*","*","*","39230","51730","75930","99330","132220","TRUE",NA
"392","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1124","Foreign Language and Literature Teachers, Postsecondary","detailed",19640,0.6,NA,NA,NA,NA,"*","82990","0.4","*","*","*","*","*","46560","60550","77030","99190","129130","TRUE",NA
"393","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1125","History Teachers, Postsecondary","detailed",18590,0.3,NA,NA,NA,NA,"*","86460","0.4","*","*","*","*","*","39090","61070","78130","101180","132720","TRUE",NA
"394","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1126","Philosophy and Religion Teachers, Postsecondary","detailed",20850,2.3,NA,NA,NA,NA,"*","88260","1.3","*","*","*","*","*","39090","60670","77610","100240","155240","TRUE",NA
"395","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1190","Miscellaneous Postsecondary Teachers","broad",321050,0.5,NA,NA,NA,NA,"*","82100","0.4","*","*","*","*","*","37410","48840","64640","100500","154320","TRUE",NA
"396","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1192","Family and Consumer Sciences Teachers, Postsecondary","detailed",2730,2.7,NA,NA,NA,NA,"*","93230","0.7","*","*","*","*","*","48070","61350","79630","106040","148320","TRUE",NA
"397","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1193","Recreation and Fitness Studies Teachers, Postsecondary","detailed",13860,0.8,NA,NA,NA,NA,"*","79080","0.5","*","*","*","*","*","37630","49860","72440","99150","128230","TRUE",NA
"398","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1194","Career/Technical Education Teachers, Postsecondary","detailed",105440,1.1,NA,NA,NA,NA,"30.35","63130","0.5","17.78","22.55","28.77","36.94","46.89","36970","46910","59840","76840","97540",NA,NA
"399","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-1199","Postsecondary Teachers, All Other","detailed",199020,0.8,NA,NA,NA,NA,"*","92200","0.5","*","*","*","*","*","37550","56550","78160","123970","160930","TRUE",NA
"400","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2000","Preschool, Elementary, Middle, Secondary, and Special Education Teachers","minor",4021070,0.3,NA,NA,NA,NA,"*","64870","0.4","*","*","*","*","*","37100","47910","61030","77600","99300","TRUE",NA
"401","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2010","Preschool and Kindergarten Teachers","broad",512400,1.1,NA,NA,NA,NA,"20.7","43060","0.8","11.12","13.9","17.649999999999999","23.75","36.200000000000003","23130","28900","36710","49390","75300",NA,NA
"402","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2011","Preschool Teachers, Except Special Education","detailed",391670,1.3,NA,NA,NA,NA,"17.53","36460","0.7","10.98","13.67","14.52","18.57","28.14","22840","28440","30210","38620","58530",NA,NA
"403","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2012","Kindergarten Teachers, Except Special Education","detailed",120730,2.2,NA,NA,NA,NA,"*","64490","1","*","*","*","*","*","38390","48100","60900","76880","98440","TRUE",NA
"404","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2020","Elementary and Middle School Teachers","broad",1933120,0.7,NA,NA,NA,NA,"*","67030","0.5","*","*","*","*","*","44670","48480","61390","77880","99430","TRUE",NA
"405","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2021","Elementary School Teachers, Except Special Education","detailed",1329280,0.9,NA,NA,NA,NA,"*","67080","0.5","*","*","*","*","*","43950","48450","61400","77920","99420","TRUE",NA
"406","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2022","Middle School Teachers, Except Special and Career/Technical Education","detailed",592000,1.8,NA,NA,NA,NA,"*","66880","0.9","*","*","*","*","*","45510","48540","61320","77640","99470","TRUE",NA
"407","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2023","Career/Technical Education Teachers, Middle School","detailed",11840,5.4,NA,NA,NA,NA,"*","69410","1.6","*","*","*","*","*","47040","52170","61820","78260","99470","TRUE",NA
"408","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2030","Secondary School Teachers","broad",1104600,1,NA,NA,NA,NA,"*","69490","0.5","*","*","*","*","*","46260","48960","61820","78770","100290","TRUE",NA
"409","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2031","Secondary School Teachers, Except Special and Career/Technical Education","detailed",1020240,1,NA,NA,NA,NA,"*","69530","0.5","*","*","*","*","*","46090","48830","61820","78780","100310","TRUE",NA
"410","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2032","Career/Technical Education Teachers, Secondary School","detailed",84360,2.8,NA,NA,NA,NA,"*","68960","1.2","*","*","*","*","*","47310","50130","61820","78310","99590","TRUE",NA
"411","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2050","Special Education Teachers","broad",470960,0.9,NA,NA,NA,NA,"*","68880","0.5","*","*","*","*","*","46180","49090","61820","78510","100040","TRUE",NA
"412","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2051","Special Education Teachers, Preschool","detailed",21130,5.1,NA,NA,NA,NA,"*","71970","1.5","*","*","*","*","*","37540","48450","62420","85040","123860","TRUE",NA
"413","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2052","Special Education Teachers, Kindergarten and Elementary School","detailed",187070,1.4,NA,NA,NA,NA,"*","67090","0.7","*","*","*","*","*","46400","48770","61640","77920","98870","TRUE",NA
"414","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2057","Special Education Teachers, Middle School","detailed",79070,3.3,NA,NA,NA,NA,"*","68860","1.3","*","*","*","*","*","46840","49120","61820","78550","100310","TRUE",NA
"415","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2058","Special Education Teachers, Secondary School","detailed",145690,1.7,NA,NA,NA,NA,"*","70100","0.7","*","*","*","*","*","47230","49850","62120","79030","100310","TRUE",NA
"416","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-2059","Special Education Teachers, All Other","detailed",38000,4.1,NA,NA,NA,NA,"*","71330","2.1","*","*","*","*","*","38130","48350","61720","82230","104370","TRUE",NA
"417","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3000","Other Teachers and Instructors","minor",941530,1.2,NA,NA,NA,NA,"22.35","46490","0.6","11.1","14.04","17.940000000000001","24.3","37.159999999999997","23080","29210","37310","50540","77280",NA,NA
"418","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3010","Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","broad",38260,3.3,NA,NA,NA,NA,"29.16","60650","1","17.079999999999998","22.41","28.71","36.729999999999997","46.42","35530","46620","59720","76400","96550",NA,NA
"419","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3011","Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","detailed",38260,3.3,NA,NA,NA,NA,"29.16","60650","1","17.079999999999998","22.41","28.71","36.729999999999997","46.42","35530","46620","59720","76400","96550",NA,NA
"420","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3020","Self-Enrichment Teachers","broad",216910,1.6,NA,NA,NA,NA,"23.67","49230","1.1000000000000001","11.47","14.38","20.95","28.81","37.82","23860","29900","43580","59920","78660",NA,NA
"421","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3021","Self-Enrichment Teachers","detailed",216910,1.6,NA,NA,NA,NA,"23.67","49230","1.1000000000000001","11.47","14.38","20.95","28.81","37.82","23860","29900","43580","59920","78660",NA,NA
"422","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3030","Substitute Teachers, Short-Term","broad",374620,2.8,NA,NA,NA,NA,"18.47","38410","0.9","10.71","12.34","14.47","19.989999999999998","24.31","22270","25670","30100","41570","50560",NA,NA
"423","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3031","Substitute Teachers, Short-Term","detailed",374620,2.8,NA,NA,NA,NA,"18.47","38410","0.9","10.71","12.34","14.47","19.989999999999998","24.31","22270","25670","30100","41570","50560",NA,NA
"424","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3040","Tutors","broad",147100,2.1,NA,NA,NA,NA,"20.09","41780","1.7","11.36","14.05","17.53","22.63","29.61","23640","29230","36470","47070","61580",NA,NA
"425","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3041","Tutors","detailed",147100,2.1,NA,NA,NA,NA,"20.09","41780","1.7","11.36","14.05","17.53","22.63","29.61","23640","29230","36470","47070","61580",NA,NA
"426","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3090","Miscellaneous Teachers and Instructors","broad",164650,1.9,NA,NA,NA,NA,"*","62200","1.1000000000000001","*","*","*","*","*","29640","44520","50540","77230","99200","TRUE",NA
"427","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-3099","Teachers and Instructors, All Other","detailed",164650,1.9,NA,NA,NA,NA,"*","62200","1.1000000000000001","*","*","*","*","*","29640","44520","50540","77230","99200","TRUE",NA
"428","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4000","Librarians, Curators, and Archivists","minor",228900,1,NA,NA,NA,NA,"26.69","55520","0.4","14.02","17.96","23.59","30.82","40.01","29160","37360","49060","64100","83220",NA,NA
"429","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4010","Archivists, Curators, and Museum Technicians","broad",28110,1.7,NA,NA,NA,NA,"28.28","58830","1","14.64","18.559999999999999","24.09","35.65","46.4","30450","38610","50120","74150","96500",NA,NA
"430","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4011","Archivists","detailed",6120,4.5,NA,NA,NA,NA,"29.75","61880","1.5","17.670000000000002","22.28","28.87","36.99","47.15","36750","46350","60050","76930","98070",NA,NA
"431","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4012","Curators","detailed",11030,2.1,NA,NA,NA,NA,"30.71","63880","1.9","17.309999999999999","22.4","28.9","36.979999999999997","47.35","35990","46590","60110","76920","98490",NA,NA
"432","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4013","Museum Technicians and Conservators","detailed",10960,2.1,NA,NA,NA,NA,"25.02","52030","1.2","14.01","17.52","22.9","29.53","38.36","29130","36440","47630","61420","79780",NA,NA
"433","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4020","Librarians and Media Collections Specialists","broad",127790,1,NA,NA,NA,NA,"30.86","64180","0.4","17.940000000000001","23.06","29.42","37.21","47.06","37300","47960","61190","77400","97870",NA,NA
"434","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4022","Librarians and Media Collections Specialists","detailed",127790,1,NA,NA,NA,NA,"30.86","64180","0.4","17.940000000000001","23.06","29.42","37.21","47.06","37300","47960","61190","77400","97870",NA,NA
"435","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4030","Library Technicians","broad",73000,1.6,NA,NA,NA,NA,"18.79","39070","0.5","11.24","14.1","17.78","22.67","28.49","23370","29330","36970","47160","59250",NA,NA
"436","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-4031","Library Technicians","detailed",73000,1.6,NA,NA,NA,NA,"18.79","39070","0.5","11.24","14.1","17.78","22.67","28.49","23370","29330","36970","47160","59250",NA,NA
"437","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9000","Other Educational Instruction and Library Occupations","minor",1659870,0.5,NA,NA,NA,NA,"*","38620","0.3","*","*","*","*","*","22360","27570","30460","46460","61940","TRUE",NA
"438","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9020","Farm and Home Management Educators","broad",10620,10.8,NA,NA,NA,NA,"27.9","58040","3.1","14.44","17.86","24.03","32.53","44.58","30030","37140","49990","67660","92720",NA,NA
"439","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9021","Farm and Home Management Educators","detailed",10620,10.8,NA,NA,NA,NA,"27.9","58040","3.1","14.44","17.86","24.03","32.53","44.58","30030","37140","49990","67660","92720",NA,NA
"440","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9030","Instructional Coordinators","broad",184740,1.1,NA,NA,NA,NA,"33.92","70560","0.5","18.46","23.92","30.64","38.840000000000003","48.6","38390","49750","63740","80780","101090",NA,NA
"441","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9031","Instructional Coordinators","detailed",184740,1.1,NA,NA,NA,NA,"33.92","70560","0.5","18.46","23.92","30.64","38.840000000000003","48.6","38390","49750","63740","80780","101090",NA,NA
"442","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9040","Teaching Assistants","broad",1308560,0.6,NA,NA,NA,NA,"*","32640","0.3","*","*","*","*","*","21930","24100","29550","37210","47080","TRUE",NA
"443","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9044","Teaching Assistants, Postsecondary","detailed",121290,0.5,NA,NA,NA,NA,"*","41170","0.3","*","*","*","*","*","22730","29670","38040","49010","62260","TRUE",NA
"444","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9045","Teaching Assistants, Except Postsecondary","detailed",1187270,0.6,NA,NA,NA,NA,"*","31760","0.3","*","*","*","*","*","21890","24040","29360","36970","46530","TRUE",NA
"445","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9090","Miscellaneous Educational Instruction and Library Workers","broad",155950,1.4,NA,NA,NA,NA,"23.87","49650","0.8","11.2","14.49","22.26","29.26","38.42","23300","30130","46300","60860","79920",NA,NA
"446","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","25-9099","Educational Instruction and Library Workers, All Other","detailed",155950,1.4,NA,NA,NA,NA,"23.87","49650","0.8","11.2","14.49","22.26","29.26","38.42","23300","30130","46300","60860","79920",NA,NA
"447","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",1815290,0.5,NA,NA,NA,NA,"31.78","66100","1.5","13.95","17.920000000000002","24.61","38.08","58.86","29010","37270","51190","79200","122420",NA,NA
"448","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1000","Art and Design Workers","minor",609150,1.1,NA,NA,NA,NA,"28.32","58910","1","13.79","16.79","23.18","36.43","49.12","28680","34930","48220","75770","102160",NA,NA
"449","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1010","Artists and Related Workers","broad",83070,4.1,NA,NA,NA,NA,"45.83","95330","1.9","18.260000000000002","28.79","38.94","60.54","78.569999999999993","37980","59890","80990","125930","163420",NA,NA
"450","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1011","Art Directors","detailed",42080,2.6,NA,NA,NA,NA,"55.5","115430","1.9","27.51","37.26","48.51","65.069999999999993","93.33","57220","77490","100890","135350","194130",NA,NA
"451","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1012","Craft Artists","detailed",3740,7.6,NA,NA,NA,NA,"19.579999999999998","40730","3.6","10.94","13.86","17.27","22.68","29.47","22760","28830","35930","47170","61290",NA,NA
"452","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators","detailed",9430,11.9,NA,NA,NA,NA,"33.18","69010","7.8","9.34","17.940000000000001","29.24","46.44","60.54","19430","37310","60820","96580","125930",NA,NA
"453","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1014","Special Effects Artists and Animators","detailed",20430,9.9,NA,NA,NA,NA,"41.45","86220","7","22.12","29.47","37.880000000000003","49.36","63.16","46000","61300","78790","102660","131370",NA,NA
"454","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1019","Artists and Related Workers, All Other","detailed",7390,8.9,NA,NA,NA,NA,"32.33","67240","4.8","10.46","18.420000000000002","29.61","46.11","55.3","21750","38310","61580","95910","115020",NA,NA
"455","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1020","Designers","broad",526080,0.8,NA,NA,NA,NA,"25.56","53160","1","13.72","15.15","22.29","30.21","44.22","28540","31510","46370","62840","91970",NA,NA
"456","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1021","Commercial and Industrial Designers","detailed",27940,3.2,NA,NA,NA,NA,"38.31","79680","3.1","21.56","27.44","37.03","47.44","61.64","44840","57070","77030","98680","128210",NA,NA
"457","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1022","Fashion Designers","detailed",19310,5.3,NA,NA,NA,NA,"40.22","83650","2.5","18.02","24.34","37.24","48.71","62.92","37480","50630","77450","101320","130870",NA,NA
"458","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1023","Floral Designers","detailed",36000,1.8,NA,NA,NA,NA,"15.43","32100","1","10.98","13.38","14.36","17.68","21.55","22830","27830","29880","36770","44820",NA,NA
"459","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1024","Graphic Designers","detailed",204040,1.3,NA,NA,NA,NA,"28.83","59970","1","15.06","18.88","24.38","35.92","47.24","31310","39270","50710","74700","98260",NA,NA
"460","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1025","Interior Designers","detailed",61970,2.4,NA,NA,NA,NA,"30.08","62570","1.2","14.87","22.32","29.01","37.35","47.63","30930","46420","60340","77700","99070",NA,NA
"461","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1026","Merchandise Displayers and Window Trimmers","detailed",159790,1.4,NA,NA,NA,NA,"17.079999999999998","35520","0.8","12.77","14.06","15.41","18.239999999999998","22.74","26560","29240","32060","37930","47290",NA,NA
"462","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1027","Set and Exhibit Designers","detailed",6850,8.1,NA,NA,NA,NA,"30.27","62960","2.7","14.81","18.84","26.37","37.94","48.34","30810","39180","54860","78910","100550",NA,NA
"463","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-1029","Designers, All Other","detailed",10190,5.8,NA,NA,NA,NA,"35.33","73480","4.5","14.54","21.43","29.96","47.13","62.49","30230","44580","62310","98030","129990",NA,NA
"464","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2000","Entertainers and Performers, Sports and Related Workers","minor",438600,2,NA,NA,NA,NA,"34.549999999999997","71870","2.9","11.45","15.83","23.78","38.75","74.97","23820","32930","49470","80600","155940",NA,NA
"465","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2010","Actors, Producers, and Directors","broad",168350,4.8,NA,NA,NA,NA,"45.85","95360","4.5999999999999996","16.96","23.47","37.06","60.16","98.77","35270","48810","77080","125130","205440",NA,NA
"466","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2011","Actors","detailed",30100,24.7,NA,NA,NA,NA,"31.31","*","7.3","11.16","15.02","23.48","30","61.98","*","*","*","*","*",NA,"TRUE"
"467","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2012","Producers and Directors","detailed",138250,5.2,NA,NA,NA,NA,"49.01","101950","4.5","18.37","24.45","37.979999999999997","62.23","99.45","38210","50860","79000","129440","206860",NA,NA
"468","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2020","Athletes, Coaches, Umpires, and Related Workers","broad",215690,1.5,NA,NA,NA,NA,"*","54390","1.6","*","*","*","*","*","22300","29220","39290","61040","96180","TRUE",NA
"469","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2021","Athletes and Sports Competitors","detailed",12320,8.8,NA,NA,NA,NA,"*","116930","4.9000000000000004","*","*","*","*","*","25270","37890","77300","#","#","TRUE",NA
"470","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2022","Coaches and Scouts","detailed",193740,1.5,NA,NA,NA,NA,"*","50550","1.1000000000000001","*","*","*","*","*","22200","29240","38970","60400","80720","TRUE",NA
"471","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2023","Umpires, Referees, and Other Sports Officials","detailed",9620,8,NA,NA,NA,NA,"*","51710","16.399999999999999","*","*","*","*","*","19170","24350","35860","48430","81620","TRUE",NA
"472","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2030","Dancers and Choreographers","broad",7850,8.2,NA,NA,NA,NA,"24.17","50280","4.4000000000000004","10.3","14.14","19.47","29.54","45.52","21420","29420","40500","61440","94680",NA,NA
"473","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2031","Dancers","detailed",3850,11.1,NA,NA,NA,NA,"24.49","*","5.4","10.029999999999999","14","18.78","29.29","47.62","*","*","*","*","*",NA,"TRUE"
"474","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2032","Choreographers","detailed",3990,12,NA,NA,NA,NA,"23.86","49630","6.3","10.65","14.33","20.53","29.69","37.520000000000003","22150","29800","42700","61750","78030",NA,NA
"475","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2040","Musicians, Singers, and Related Workers","broad",33640,3.4,NA,NA,NA,NA,"38.57","*","3","11.5","17.8","29.35","48.25","80.2","*","*","*","*","*",NA,"TRUE"
"476","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2041","Music Directors and Composers","detailed",9560,4.7,NA,NA,NA,NA,"31.29","65080","3.1","11.75","17.66","23.62","37.520000000000003","59.52","24440","36720","49130","78030","123800",NA,NA
"477","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2042","Musicians and Singers","detailed",24080,4.2,NA,NA,NA,NA,"41.46","*","3.9","11.47","18.12","30.49","55.09","88.77","*","*","*","*","*",NA,"TRUE"
"478","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2090","Miscellaneous Entertainers and Performers, Sports and Related Workers","broad",13070,7.8,NA,NA,NA,NA,"23.6","*","5.4","9.6","13.77","17.59","25.06","38.79","*","*","*","*","*",NA,"TRUE"
"479","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2091","Disc Jockeys, Except Radio","detailed",4770,12.3,NA,NA,NA,NA,"21.82","*","6.8","9.68","13.63","15.7","23.54","37.979999999999997","*","*","*","*","*",NA,"TRUE"
"480","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-2099","Entertainers and Performers, Sports and Related Workers, All Other","detailed",8300,9.7,NA,NA,NA,NA,"24.62","*","7","9.5","13.94","17.96","28.24","40.83","*","*","*","*","*",NA,"TRUE"
"481","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3000","Media and Communication Workers","minor",573200,0.9,NA,NA,NA,NA,"34.5","71760","1.4","15.21","22.53","29.97","39.4","59.95","31630","46860","62340","81950","124690",NA,NA
"482","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","27-3010","Broadcast Announcers and Radio Disc Jockeys","broad",24580,3.8,NA,NA,NA,NA,"26.97","56110","2.4","10.99","13.97","18.09","28.89","49.56","22860","29050","37630","60090","103090",NA,NA
